image_path,Adventure,Fantasy,Historical,Isekai,Mystery,Romance,School,SF,sports,Supernatural
./images/School/Rokudenashi Blues_173.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Romantica Clock_364.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Rookies_518.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Rough_662.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Ruri Dragon_479.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Rutta to Kodama_612.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/S no Yuiitsu M no Zettai_577.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Saboten no Himitsu_790.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Saenai Heroine no Sodatekata_710.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Saijo no Osewa Takane no Hanadarake na Meimonkou de Gakuin Ichi no Ojousama Seikatsu Nouryoku Kaimu wo Kagenagara Osewa suru Koto ni Narimashita_206.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Saiki Kusuo no Ψnan_229.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Saikin Imouto no Yousu ga Chotto Okashiinda ga_659.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Saitoukun wa Esper Rashii_839.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Sakamoto desu ga_767.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Saki_168.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sakura Trick_774.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sakurasaku Syndrome_606.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Samurai High School_662.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Sasaki to Miyano_531.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sasameki Koto_916.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sasayaku You ni Koi wo Utau_986.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Satougashi no Dangan wa Uchinukenai A Lollypop or A Bullet_133.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sayonara Zetsubou Sensei_878.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/School Zone_958.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Seibetsu Mona Lisa no Kimi e_472.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Seishun Forget_616.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Seitokai ni mo Ana wa Aru_665.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Seitokai Yakuindomo_192.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Seitokaichou ni Chuukoku_219.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sekai wa Kimi de Mawatteru_268.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Semete Ano Yuki no You ni_471.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sensei Lock On_271.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sensei ni Ageru_409.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sense_771.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sensitive Boy_769.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Seven Days_576.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sexual Hunter Riot_775.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Shimeji Simulation_482.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shimoneta to Iu Gainen ga Sonzai shinai Taikutsu na Sekai Manmaruhen_951.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shimotsukisan wa Mob ga Suki Hitomishiri na Kanojo wa Ore ni dake Dere Amai_265.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shin Tennis no Oujisama_710.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Shingeki Kyojin Chuugakkou_619.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shinochan wa Jibun no Namae ga Ienai_356.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shinozakisan Ki wo Ota Shika ni_696.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shinseiki Evangelion Gakuen Datenroku_833.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
./images/School/Shiny Doll_618.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shiori Experience Jimi na Watashi to Hen na Ojisan_866.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Shishunki na Adam Evil Eyes_555.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Shishunkichan no Shitsukekata_696.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shokugeki no Souma_196.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shoujo Kakumei Utena_764.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Shoujo Manga Shujinkou x Rivalsan_714.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Signal 100_996.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
./images/School/SKET Dance_496.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Skip to Loafer_770.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Slam Dunk_883.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Smells Like Green Spirit_122.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sonna Me de Mitekure_782.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sono Yubi dake ga Shitteiru_152.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sora to Hara_265.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sora wo Daite Oyasumi_142.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/SQ Begin WYour Name_345.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Stand Up_129.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Study Group_520.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Subete no Jinrui wo Hakai suru Sorera wa Saisei Dekinai_492.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Succubus Stayed Life_272.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Suicide Boy_200.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Suki ni Naru made Matte_469.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sumire16sai_536.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Sumomomo Momomo Chijou Saikyou no Yome_824.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Surviving Romance_264.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Suzumiya Haruhi no Yuuutsu_736.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Suzumiya Haruhi Series_563.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
./images/School/SwapSwap_596.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Swot_646.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tadashii Kodomo no Tsukurikata_380.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
./images/School/TaiAri deshita Ojousama wa Kakutou Game nante Shinai_845.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tama no Gohoubi_886.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tanakakun wa Itsumo Kedaruge_519.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tasogare Out Focus_332.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Teenage Mercenary_856.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Teisou Gyakuten Sekai_512.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tenkousaki no Seiso Karen na Bishoujo ga Mukashi Danshi to Omotte Issho ni Asonda Osananajimi Datta Ken_113.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tennis no Oujisama_107.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Tensei Pandemic_758.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tenshi ja Nai_116.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tenshi Nanka ja Nai_734.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tetsugaku Letra_865.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/The Breaker Eternal Force_256.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/The Breaker_365.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Toki wo Kakeru Shoujo Tokikake_861.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
./images/School/Tokidoki Bosotto Russiago de Dereru Tonari no Alyasan_209.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tokyo Aliens_598.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
./images/School/Tomodachi toshite Daisuki_177.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tomogui Kyoushitsu_460.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tonari no Kurokawasan_339.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakattekuru ga Itsunomanika Kaeriuchi ni Shiteita_560.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tonari no Sekikun_976.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Toshishita no Otokonoko_531.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Transfer Student Storm Bringer_553.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Triage X_696.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tsugumomo_316.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Tsumi to Kai_735.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Tsumitsuki_247.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Tsurezurebiyori_745.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Udagawachou de Mattete yo_396.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Uenosan wa Bukiyou_321.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Umibe no Onnanoko_510.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Ushiro no Seki no Gal ni Sukarete Shimatta Mou Ore wa Dame Kamoshirenai_132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Usotsuki Satsuki wa Shi ga Mieru_539.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Val x Love_587.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Vampeerz_389.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Venus Capriccio_899.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Veritas_286.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
./images/School/Viral Hit_317.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Vitamin_390.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Watashi ga Koibito ni Nareru Wake Nai jan Muri Muri Muri ja Nakatta_556.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui_233.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Watashitachi no Tamurakun_284.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Weak Hero_948.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Wind Breaker_170.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Wolfchan wa Sumashitai_454.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Wondance_949.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
./images/School/Worst_617.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yagate Kimi ni Naru Koushiki Comic Anthology_669.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yagate Kimi ni Naru Saeki Sayaka ni Tsuite_565.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yagate Kimi ni Naru_756.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yagiza no Yuujin_650.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yamaguchikun wa Warukunai_736.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yankee JK Kuzuhanachan_193.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/YarichinBitchbu_789.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yomawari Sensei_321.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nenseihen_530.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e_334.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yugamikun ni wa Tomodachi ga Inai_141.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yume de Furarete Hajimaru Yuri_822.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yumeiro Pâtissière_665.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yumemiru Danshi wa Genjitsushugisha_457.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yumeochi Yume de Bokura wa Koi ni Ochiru_479.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Yuru Yuri_142.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/School/Zenbu Kowashite Jigoku de Aishite_291.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/SF/009 ReCyborg_674.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/01_572.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/06_755.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/20015_741.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/2001ya Monogatari_920.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/3 Level Combination_895.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/311 wo Wasurenai Tame ni Heroes Comeback_970.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/50 Million Km_610.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/500nen no Itonami_906.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/6 no Trigger_844.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/7 Seeds Gaiden_845.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/70oku no Hari_488.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/86 Fragmental Neoteny_713.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/86 Run Through the Battlefront_223.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/86_120.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/8gatsu 31nichi no Long Summer_839.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/9 Faces of Love_170.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/AA_904.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Abara_214.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/AbsorbAbility_966.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Abyss_845.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Accel WorldDural Magisa Garden_668.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Accel World_636.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ad Astra Per Aspera_543.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/AD Police Shuuen Toshi_505.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Adou_555.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Adventure and Trouble Diary_190.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aegis_907.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ageku no Hate no Kanon_171.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Agharta_932.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Agravity Boys_819.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/AI no Idenshi_996.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ai no Kusabi_963.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/AICO Incarnation_995.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Akatsuki no Fumi_462.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Akira_211.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/AldnoahZero 2nd Season_986.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/AldnoahZero_728.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Alien 9 Emulators_435.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aliens Area_615.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/All You Need Is Kill_301.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Almachan wa Kazoku ni Naritai_121.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ame no Hi no Iris_691.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Amon Game_150.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Among Us_243.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Android wa Keiken Ninzuu ni Hairimasu ka_510.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Angel Cop_576.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Angelic Layer_294.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Angraecum_301.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ankoku Delta_849.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ano Ko ni Yasashii Sekai ga Ii_332.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ano Natsu de Matteru_410.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ano Natsu_435.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ao no Kanata no Four Rhythm_298.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
./images/SF/Aoi Hitsuji no Yume_412.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aoki Hagane no Arpeggio_293.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aokushimitama Blue Seed_542.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Appleseed Hypernotes_145.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Appleseed_393.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aquarion Evol_685.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aqua_673.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Arata naru Sekai Kakohen_460.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Area 51_441.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Aria_572.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Armitage III_887.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Arms_758.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ashita Dorobou_937.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Asobi ni Iku yo_296.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Assassine_165.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Astro Baby_571.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Astro_229.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Atom The Beginning_605.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Azur Lane Bisoku Zenshin_467.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
